요양개시연월,광역시/도,연령군,성별,진료에피소드 건수,미세먼지
201612,부산광역시,3,남자,292,44.0
201612,부산광역시,3,여자,265,44.0
201612,서울특별시,1,남자,2853,48.0
201612,서울특별시,1,여자,2503,48.0
201612,서울특별시,2,남자,1624,48.0
201612,서울특별시,2,여자,1544,48.0
201612,서울특별시,3,남자,956,48.0
201612,서울특별시,3,여자,912,48.0
201612,세종특별자치시,1,남자,113,49.0
201612,세종특별자치시,1,여자,111,49.0
201612,세종특별자치시,2,남자,64,49.0
201612,세종특별자치시,2,여자,50,49.0
201612,세종특별자치시,3,남자,31,49.0
201612,세종특별자치시,3,여자,26,49.0
201612,울산광역시,1,남자,321,40.0
201612,울산광역시,1,여자,317,40.0
201612,울산광역시,2,남자,212,40.0
201612,울산광역시,2,여자,211,40.0
201612,울산광역시,3,남자,126,40.0
201612,울산광역시,3,여자,123,40.0
201612,인천광역시,1,남자,976,47.0
201612,인천광역시,1,여자,771,47.0
201612,인천광역시,2,남자,592,47.0
201612,인천광역시,2,여자,584,47.0
201612,인천광역시,3,남자,362,47.0
201612,인천광역시,3,여자,328,47.0
201612,전라남도,1,남자,489,32.0
201612,전라남도,1,여자,423,32.0
201612,전라남도,2,남자,440,32.0
201612,전라남도,2,여자,451,32.0
201612,전라남도,3,남자,201,32.0
201612,전라남도,3,여자,225,32.0
201612,전라북도,1,남자,488,51.0
201612,전라북도,1,여자,420,51.0
201612,전라북도,2,남자,408,51.0
201612,전라북도,2,여자,430,51.0
201612,전라북도,3,남자,270,51.0
201612,전라북도,3,여자,285,51.0
201612,제주특별자치도,1,남자,741,36.0
201612,제주특별자치도,1,여자,709,36.0
201612,제주특별자치도,2,남자,471,36.0
201612,제주특별자치도,2,여자,427,36.0
201612,제주특별자치도,3,남자,272,36.0
201612,제주특별자치도,3,여자,283,36.0
201612,충청남도,1,남자,657,43.0
201612,충청남도,1,여자,602,43.0
201612,충청남도,2,남자,363,43.0
201612,충청남도,2,여자,373,43.0
201612,충청남도,3,남자,222,43.0
201612,충청남도,3,여자,229,43.0
201612,충청북도,1,남자,480,51.0
201612,충청북도,1,여자,418,51.0
201612,충청북도,2,남자,304,51.0
201612,충청북도,2,여자,272,51.0
201612,충청북도,3,남자,189,51.0
201612,충청북도,3,여자,201,51.0
201701,경기도,1,남자,5135,63.0
201701,경기도,1,여자,4530,63.0
201701,경기도,2,남자,2771,63.0
201701,경기도,2,여자,2680,63.0
201701,경기도,3,남자,1744,63.0
201701,경기도,3,여자,1820,63.0
201701,경상남도,1,남자,1149,46.0
201701,경상남도,1,여자,1016,46.0
201701,경상남도,2,남자,651,46.0
201701,경상남도,2,여자,639,46.0
201701,경상남도,3,남자,337,46.0
201701,경상남도,3,여자,336,46.0
201701,경상북도,1,남자,815,47.0
201701,경상북도,1,여자,738,47.0
201701,경상북도,2,남자,418,47.0
201701,경상북도,2,여자,424,47.0
201701,경상북도,3,남자,306,47.0
201701,경상북도,3,여자,253,47.0
201701,광주광역시,1,남자,433,47.0
201701,광주광역시,1,여자,425,47.0
201701,광주광역시,2,남자,308,47.0
201701,광주광역시,2,여자,332,47.0
201701,광주광역시,3,남자,244,47.0
201701,광주광역시,3,여자,242,47.0
201701,대구광역시,1,남자,719,49.0
201701,대구광역시,1,여자,700,49.0
201701,대구광역시,2,남자,475,49.0
201701,대구광역시,2,여자,485,49.0
201701,대구광역시,3,남자,319,49.0
201701,대구광역시,3,여자,338,49.0
201701,대전광역시,1,남자,633,51.0
201701,대전광역시,1,여자,578,51.0
201701,대전광역시,2,남자,352,51.0
201701,대전광역시,2,여자,353,51.0
201701,대전광역시,3,남자,233,51.0
201701,대전광역시,3,여자,310,51.0
201701,부산광역시,1,남자,726,45.0
201701,부산광역시,1,여자,683,45.0
201701,부산광역시,2,남자,447,45.0
201701,부산광역시,2,여자,463,45.0
201701,부산광역시,3,남자,300,45.0
201701,부산광역시,3,여자,299,45.0
201701,서울특별시,1,남자,3249,53.0
201701,서울특별시,1,여자,2885,53.0
201701,서울특별시,2,남자,1682,53.0
201701,서울특별시,2,여자,1601,53.0
201701,서울특별시,3,남자,1058,53.0
201701,서울특별시,3,여자,1093,53.0
201701,세종특별자치시,1,남자,133,53.0
201701,세종특별자치시,1,여자,118,53.0
201701,세종특별자치시,2,남자,60,53.0
201701,세종특별자치시,2,여자,56,53.0
201701,세종특별자치시,3,남자,42,53.0
201701,세종특별자치시,3,여자,41,53.0
201701,울산광역시,1,남자,382,42.0
201701,울산광역시,1,여자,362,42.0
201701,울산광역시,2,남자,255,42.0
201701,울산광역시,2,여자,221,42.0
201701,울산광역시,3,남자,138,42.0
201701,울산광역시,3,여자,162,42.0
201701,인천광역시,1,남자,1120,52.0
201701,인천광역시,1,여자,1017,52.0
201701,인천광역시,2,남자,652,52.0
201701,인천광역시,2,여자,673,52.0
201701,인천광역시,3,남자,388,52.0
201701,인천광역시,3,여자,433,52.0
201701,전라남도,1,남자,512,36.0
201701,전라남도,1,여자,451,36.0
201701,전라남도,2,남자,444,36.0
201701,전라남도,2,여자,383,36.0
201701,전라남도,3,남자,292,36.0
201701,전라남도,3,여자,288,36.0
201701,전라북도,1,남자,608,56.0
201701,전라북도,1,여자,496,56.0
201701,전라북도,2,남자,402,56.0
201701,전라북도,2,여자,412,56.0
201701,전라북도,3,남자,340,56.0
201701,전라북도,3,여자,349,56.0
201701,제주특별자치도,1,남자,759,35.0
201701,제주특별자치도,1,여자,664,35.0
201701,제주특별자치도,2,남자,453,35.0
201701,제주특별자치도,2,여자,437,35.0
201701,제주특별자치도,3,남자,332,35.0
201701,제주특별자치도,3,여자,328,35.0
201701,충청남도,1,남자,790,50.0
201701,충청남도,1,여자,693,50.0
201701,충청남도,2,남자,419,50.0
201701,충청남도,2,여자,367,50.0
201701,충청남도,3,남자,259,50.0
201701,충청남도,3,여자,273,50.0
201701,충청북도,1,남자,546,56.0
201701,충청북도,1,여자,530,56.0
201701,충청북도,2,남자,332,56.0
201701,충청북도,2,여자,306,56.0
201701,충청북도,3,남자,204,56.0
201701,충청북도,3,여자,231,56.0
201702,경기도,1,남자,5284,55.0
201702,경기도,1,여자,4762,55.0
201702,경기도,2,남자,2835,55.0
201702,경기도,2,여자,2795,55.0
201702,경기도,3,남자,1709,55.0
201702,경기도,3,여자,1814,55.0
201702,경상남도,1,남자,1117,42.0
201702,경상남도,1,여자,998,42.0
201702,경상남도,2,남자,600,42.0
201702,경상남도,2,여자,586,42.0
201702,경상남도,3,남자,303,42.0
201702,경상남도,3,여자,312,42.0
201702,경상북도,1,남자,850,41.0
201702,경상북도,1,여자,768,41.0
201702,경상북도,2,남자,432,41.0
201702,경상북도,2,여자,391,41.0
201702,경상북도,3,남자,278,41.0
201702,경상북도,3,여자,254,41.0
201702,광주광역시,1,남자,474,35.0
201702,광주광역시,1,여자,379,35.0
201702,광주광역시,2,남자,297,35.0
201702,광주광역시,2,여자,268,35.0
201702,광주광역시,3,남자,226,35.0
201702,광주광역시,3,여자,257,35.0
201702,대구광역시,1,남자,720,41.0
201702,대구광역시,1,여자,741,41.0
201702,대구광역시,2,남자,414,41.0
201702,대구광역시,2,여자,480,41.0
201702,대구광역시,3,남자,312,41.0
201702,대구광역시,3,여자,336,41.0
201702,대전광역시,1,남자,645,46.0
201702,대전광역시,1,여자,521,46.0
201702,대전광역시,2,남자,369,46.0
201702,대전광역시,2,여자,333,46.0
201702,대전광역시,3,남자,284,46.0
201702,대전광역시,3,여자,294,46.0
201702,부산광역시,1,남자,751,42.0
201702,부산광역시,1,여자,729,42.0
201702,부산광역시,2,남자,447,42.0
201702,부산광역시,2,여자,433,42.0
201702,부산광역시,3,남자,307,42.0
201702,부산광역시,3,여자,278,42.0
201702,서울특별시,1,남자,3370,46.0
201702,서울특별시,1,여자,3031,46.0
201702,서울특별시,2,남자,1712,46.0
201702,서울특별시,2,여자,1682,46.0
201702,서울특별시,3,남자,1049,46.0
201702,서울특별시,3,여자,1041,46.0
201702,세종특별자치시,1,남자,147,46.0
201702,세종특별자치시,1,여자,106,46.0
201702,세종특별자치시,2,남자,51,46.0
201702,세종특별자치시,2,여자,42,46.0
201702,세종특별자치시,3,남자,28,46.0
201702,세종특별자치시,3,여자,31,46.0
201702,울산광역시,1,남자,377,39.0
201702,울산광역시,1,여자,344,39.0
201702,울산광역시,2,남자,242,39.0
201702,울산광역시,2,여자,231,39.0
201702,울산광역시,3,남자,131,39.0
201702,울산광역시,3,여자,131,39.0
201702,인천광역시,1,남자,1128,47.0
201702,인천광역시,1,여자,931,47.0
201702,인천광역시,2,남자,674,47.0
201702,인천광역시,2,여자,648,47.0
201702,인천광역시,3,남자,382,47.0
201702,인천광역시,3,여자,417,47.0
201702,전라남도,1,남자,516,33.0
201702,전라남도,1,여자,460,33.0
201702,전라남도,2,남자,369,33.0
201702,전라남도,2,여자,381,33.0
201702,전라남도,3,남자,267,33.0
201702,전라남도,3,여자,270,33.0
201702,전라북도,1,남자,509,50.0
201702,전라북도,1,여자,519,50.0
201702,전라북도,2,남자,440,50.0
201702,전라북도,2,여자,454,50.0
201702,전라북도,3,남자,310,50.0
201702,전라북도,3,여자,368,50.0
201702,제주특별자치도,1,남자,843,37.0
201702,제주특별자치도,1,여자,709,37.0
201702,제주특별자치도,2,남자,495,37.0
201702,제주특별자치도,2,여자,461,37.0
201702,제주특별자치도,3,남자,294,37.0
201702,제주특별자치도,3,여자,323,37.0
201702,충청남도,1,남자,834,45.0
201702,충청남도,1,여자,724,45.0
201702,충청남도,2,남자,413,45.0
201702,충청남도,2,여자,384,45.0
201702,충청남도,3,남자,275,45.0
201702,충청남도,3,여자,282,45.0
201702,충청북도,1,남자,540,50.0
201702,충청북도,1,여자,532,50.0
201702,충청북도,2,남자,315,50.0
201702,충청북도,2,여자,324,50.0
201702,충청북도,3,남자,215,50.0
201702,충청북도,3,여자,257,50.0
201703,경기도,1,남자,5815,71.0
201703,경기도,1,여자,5253,71.0
201703,경기도,2,남자,3277,71.0
201703,경기도,2,여자,3013,71.0
201703,경기도,3,남자,1691,71.0
201703,경기도,3,여자,1700,71.0
201703,경상남도,1,남자,1151,50.0
201703,경상남도,1,여자,1013,50.0
201703,경상남도,2,남자,610,50.0
201703,경상남도,2,여자,585,50.0
201703,경상남도,3,남자,303,50.0
201703,경상남도,3,여자,298,50.0
201703,경상북도,1,남자,908,47.0
201703,경상북도,1,여자,807,47.0
201703,경상북도,2,남자,474,47.0
201703,경상북도,2,여자,439,47.0
201703,경상북도,3,남자,228,47.0
201703,경상북도,3,여자,259,47.0
201703,광주광역시,1,남자,541,49.0
201703,광주광역시,1,여자,443,49.0
201703,광주광역시,2,남자,331,49.0
201703,광주광역시,2,여자,275,49.0
201703,광주광역시,3,남자,212,49.0
201703,광주광역시,3,여자,227,49.0
201703,대구광역시,1,남자,794,48.0
201703,대구광역시,1,여자,805,48.0
201703,대구광역시,2,남자,451,48.0
201703,대구광역시,2,여자,449,48.0
201703,대구광역시,3,남자,252,48.0
201703,대구광역시,3,여자,262,48.0
201703,대전광역시,1,남자,746,54.0
201703,대전광역시,1,여자,667,54.0
201703,대전광역시,2,남자,399,54.0
201703,대전광역시,2,여자,397,54.0
201703,대전광역시,3,남자,248,54.0
201703,대전광역시,3,여자,300,54.0
201703,부산광역시,1,남자,926,52.0
201703,부산광역시,1,여자,708,52.0
201703,부산광역시,2,남자,481,52.0
201703,부산광역시,2,여자,456,52.0
201703,부산광역시,3,남자,303,52.0
201703,부산광역시,3,여자,274,52.0
201703,서울특별시,1,남자,3876,60.0
201703,서울특별시,1,여자,3539,60.0
201703,서울특별시,2,남자,1827,60.0
201703,서울특별시,2,여자,1909,60.0
201703,서울특별시,3,남자,980,60.0
201703,서울특별시,3,여자,998,60.0
201703,세종특별자치시,1,남자,171,57.0
201703,세종특별자치시,1,여자,146,57.0
201703,세종특별자치시,2,남자,76,57.0
201703,세종특별자치시,2,여자,54,57.0
201703,세종특별자치시,3,남자,20,57.0
201703,세종특별자치시,3,여자,32,57.0
201703,울산광역시,1,남자,432,51.0
201703,울산광역시,1,여자,369,51.0
201703,울산광역시,2,남자,192,51.0
201703,울산광역시,2,여자,224,51.0
201703,울산광역시,3,남자,139,51.0
201703,울산광역시,3,여자,117,51.0
201703,인천광역시,1,남자,1275,62.0
201703,인천광역시,1,여자,1187,62.0
201703,인천광역시,2,남자,745,62.0
201703,인천광역시,2,여자,706,62.0
201703,인천광역시,3,남자,441,62.0
201703,인천광역시,3,여자,413,62.0
201703,전라남도,1,남자,597,42.0
201703,전라남도,1,여자,565,42.0
201703,전라남도,2,남자,421,42.0
201703,전라남도,2,여자,419,42.0
201703,전라남도,3,남자,263,42.0
201703,전라남도,3,여자,261,42.0
201703,전라북도,1,남자,628,66.0
201703,전라북도,1,여자,572,66.0
201703,전라북도,2,남자,450,66.0
201703,전라북도,2,여자,480,66.0
201703,전라북도,3,남자,293,66.0
201703,전라북도,3,여자,348,66.0
201703,제주특별자치도,1,남자,958,44.0
201703,제주특별자치도,1,여자,798,44.0
201703,제주특별자치도,2,남자,500,44.0
201703,제주특별자치도,2,여자,519,44.0
201703,제주특별자치도,3,남자,313,44.0
201703,제주특별자치도,3,여자,309,44.0
201703,충청남도,1,남자,932,54.4375
201703,충청남도,1,여자,812,54.4375
201703,충청남도,2,남자,412,54.4375
201703,충청남도,2,여자,413,54.4375
201703,충청남도,3,남자,220,54.4375
201703,충청남도,3,여자,251,54.4375
201703,충청북도,1,남자,610,58.0
201703,충청북도,1,여자,612,58.0
201703,충청북도,2,남자,332,58.0
201703,충청북도,2,여자,327,58.0
201703,충청북도,3,남자,182,58.0
201703,충청북도,3,여자,183,58.0
201704,경기도,1,남자,5596,64.0
201704,경기도,1,여자,5045,64.0
201704,경기도,2,남자,3363,64.0
201704,경기도,2,여자,3276,64.0
201704,경기도,3,남자,1773,64.0
201704,경기도,3,여자,1764,64.0
201704,경상남도,1,남자,1070,52.0
201704,경상남도,1,여자,949,52.0
201704,경상남도,2,남자,653,52.0
201704,경상남도,2,여자,584,52.0
201704,경상남도,3,남자,315,52.0
201704,경상남도,3,여자,323,52.0
201704,경상북도,1,남자,937,46.0
201704,경상북도,1,여자,785,46.0
201704,경상북도,2,남자,487,46.0
201704,경상북도,2,여자,437,46.0
201704,경상북도,3,남자,300,46.0
201704,경상북도,3,여자,277,46.0
201704,광주광역시,1,남자,526,54.0
201704,광주광역시,1,여자,413,54.0
201704,광주광역시,2,남자,296,54.0
201704,광주광역시,2,여자,295,54.0
201704,광주광역시,3,남자,215,54.0
201704,광주광역시,3,여자,246,54.0
201704,대구광역시,1,남자,816,50.0
201704,대구광역시,1,여자,725,50.0
201704,대구광역시,2,남자,551,50.0
201704,대구광역시,2,여자,462,50.0
201704,대구광역시,3,남자,352,50.0
201704,대구광역시,3,여자,355,50.0
201704,대전광역시,1,남자,731,58.0
201704,대전광역시,1,여자,597,58.0
201704,대전광역시,2,남자,456,58.0
201704,대전광역시,2,여자,400,58.0
201704,대전광역시,3,남자,265,58.0
201704,대전광역시,3,여자,315,58.0
201704,부산광역시,1,남자,746,54.0
201704,부산광역시,1,여자,706,54.0
201704,부산광역시,2,남자,499,54.0
201704,부산광역시,2,여자,459,54.0
201704,부산광역시,3,남자,288,54.0
201704,부산광역시,3,여자,279,54.0
201704,서울특별시,1,남자,3616,56.0
201704,서울특별시,1,여자,3117,56.0
201704,서울특별시,2,남자,2000,56.0
201704,서울특별시,2,여자,1802,56.0
201704,서울특별시,3,남자,987,56.0
201704,서울특별시,3,여자,1056,56.0
201704,세종특별자치시,1,남자,151,58.0
201704,세종특별자치시,1,여자,116,58.0
201704,세종특별자치시,2,남자,88,58.0
201704,세종특별자치시,2,여자,77,58.0
201704,세종특별자치시,3,남자,28,58.0
201704,세종특별자치시,3,여자,31,58.0
201704,울산광역시,1,남자,414,55.0
201704,울산광역시,1,여자,390,55.0
201704,울산광역시,2,남자,218,55.0
201704,울산광역시,2,여자,228,55.0
201704,울산광역시,3,남자,139,55.0
201704,울산광역시,3,여자,151,55.0
201704,인천광역시,1,남자,1142,58.0
201704,인천광역시,1,여자,1025,58.0
201704,인천광역시,2,남자,725,58.0
201704,인천광역시,2,여자,754,58.0
201704,인천광역시,3,남자,444,58.0
201704,인천광역시,3,여자,451,58.0
201704,전라남도,1,남자,560,45.0
201704,전라남도,1,여자,478,45.0
201704,전라남도,2,남자,413,45.0
201704,전라남도,2,여자,415,45.0
201704,전라남도,3,남자,268,45.0
201704,전라남도,3,여자,264,45.0
201704,전라북도,1,남자,544,64.0
201704,전라북도,1,여자,475,64.0
201704,전라북도,2,남자,424,64.0
201704,전라북도,2,여자,426,64.0
201704,전라북도,3,남자,288,64.0
201704,전라북도,3,여자,308,64.0
201704,제주특별자치도,1,남자,836,54.0
201704,제주특별자치도,1,여자,784,54.0
201704,제주특별자치도,2,남자,500,54.0
201704,제주특별자치도,2,여자,496,54.0
201704,제주특별자치도,3,남자,301,54.0
201704,제주특별자치도,3,여자,354,54.0
201704,충청남도,1,남자,841,61.0
201704,충청남도,1,여자,685,61.0
201704,충청남도,2,남자,426,61.0
201704,충청남도,2,여자,367,61.0
201704,충청남도,3,남자,249,61.0
201704,충청남도,3,여자,245,61.0
201704,충청북도,1,남자,614,54.0
201704,충청북도,1,여자,553,54.0
201704,충청북도,2,남자,379,54.0
201704,충청북도,2,여자,340,54.0
201704,충청북도,3,남자,196,54.0
201704,충청북도,3,여자,231,54.0
201705,경기도,1,남자,6626,70.0
201705,경기도,1,여자,5746,70.0
201705,경기도,2,남자,3908,70.0
201705,경기도,2,여자,3675,70.0
201705,경기도,3,남자,2136,70.0
201705,경기도,3,여자,2315,70.0
201705,경상남도,1,남자,1339,55.0
201705,경상남도,1,여자,1181,55.0
201705,경상남도,2,남자,742,55.0
201705,경상남도,2,여자,687,55.0
201705,경상남도,3,남자,366,55.0
201705,경상남도,3,여자,414,55.0
201705,경상북도,1,남자,995,51.0
201705,경상북도,1,여자,902,51.0
201705,경상북도,2,남자,511,51.0
201705,경상북도,2,여자,507,51.0
201705,경상북도,3,남자,326,51.0
201705,경상북도,3,여자,330,51.0
201705,광주광역시,1,남자,646,56.0
201705,광주광역시,1,여자,545,56.0
201705,광주광역시,2,남자,380,56.0
201705,광주광역시,2,여자,347,56.0
201705,광주광역시,3,남자,272,56.0
201705,광주광역시,3,여자,322,56.0
201705,대구광역시,1,남자,898,53.0
201705,대구광역시,1,여자,841,53.0
201705,대구광역시,2,남자,558,53.0
201705,대구광역시,2,여자,588,53.0
201705,대구광역시,3,남자,400,53.0
201705,대구광역시,3,여자,416,53.0
201705,대전광역시,1,남자,810,63.0
201705,대전광역시,1,여자,724,63.0
201705,대전광역시,2,남자,450,63.0
201705,대전광역시,2,여자,434,63.0
201705,대전광역시,3,남자,320,63.0
201705,대전광역시,3,여자,367,63.0
201705,부산광역시,1,남자,870,58.0
201705,부산광역시,1,여자,807,58.0
201705,부산광역시,2,남자,577,58.0
201705,부산광역시,2,여자,582,58.0
201705,부산광역시,3,남자,349,58.0
201705,부산광역시,3,여자,400,58.0
201705,서울특별시,1,남자,4195,63.0
201705,서울특별시,1,여자,3722,63.0
201705,서울특별시,2,남자,2362,63.0
201705,서울특별시,2,여자,2156,63.0
201705,서울특별시,3,남자,1241,63.0
201705,서울특별시,3,여자,1298,63.0
201705,세종특별자치시,1,남자,165,64.0
201705,세종특별자치시,1,여자,164,64.0
201705,세종특별자치시,2,남자,74,64.0
201705,세종특별자치시,2,여자,69,64.0
201705,세종특별자치시,3,남자,36,64.0
201705,세종특별자치시,3,여자,35,64.0
201705,울산광역시,1,남자,528,64.0
201705,울산광역시,1,여자,464,64.0
201705,울산광역시,2,남자,287,64.0
201705,울산광역시,2,여자,262,64.0
201705,울산광역시,3,남자,174,64.0
201705,울산광역시,3,여자,185,64.0
201705,인천광역시,1,남자,1359,63.0
201705,인천광역시,1,여자,1171,63.0
201705,인천광역시,2,남자,934,63.0
201705,인천광역시,2,여자,851,63.0
201705,인천광역시,3,남자,521,63.0
201705,인천광역시,3,여자,520,63.0
201705,전라남도,1,남자,700,51.0
201705,전라남도,1,여자,553,51.0
201705,전라남도,2,남자,479,51.0
201705,전라남도,2,여자,487,51.0
201705,전라남도,3,남자,348,51.0
201705,전라남도,3,여자,372,51.0
201705,전라북도,1,남자,714,67.0
201705,전라북도,1,여자,563,67.0
201705,전라북도,2,남자,506,67.0
201705,전라북도,2,여자,494,67.0
201705,전라북도,3,남자,347,67.0
201705,전라북도,3,여자,453,67.0
201705,제주특별자치도,1,남자,1080,47.0
201705,제주특별자치도,1,여자,940,47.0
201705,제주특별자치도,2,남자,628,47.0
201705,제주특별자치도,2,여자,591,47.0
201705,제주특별자치도,3,남자,328,47.0
201705,제주특별자치도,3,여자,397,47.0
201705,충청남도,1,남자,956,68.0
201705,충청남도,1,여자,855,68.0
201705,충청남도,2,남자,485,68.0
201705,충청남도,2,여자,472,68.0
201705,충청남도,3,남자,292,68.0
201705,충청남도,3,여자,319,68.0
201705,충청북도,1,남자,652,57.0
201705,충청북도,1,여자,646,57.0
201705,충청북도,2,남자,404,57.0
201705,충청북도,2,여자,397,57.0
201705,충청북도,3,남자,219,57.0
201705,충청북도,3,여자,266,57.0
201706,경기도,1,남자,6055,45.0
201706,경기도,1,여자,5315,45.0
201706,경기도,2,남자,3179,45.0
201706,경기도,2,여자,3332,45.0
201706,경기도,3,남자,1694,45.0
201706,경기도,3,여자,1852,45.0
201706,경상남도,1,남자,1144,42.0
201706,경상남도,1,여자,1067,42.0
201706,경상남도,2,남자,606,42.0
201706,경상남도,2,여자,584,42.0
201706,경상남도,3,남자,316,42.0
201706,경상남도,3,여자,358,42.0
201706,경상북도,1,남자,880,35.0
201706,경상북도,1,여자,777,35.0
201706,경상북도,2,남자,472,35.0
201706,경상북도,2,여자,448,35.0
201706,경상북도,3,남자,245,35.0
201706,경상북도,3,여자,268,35.0
201706,광주광역시,1,남자,586,35.0
201706,광주광역시,1,여자,548,35.0
201706,광주광역시,2,남자,341,35.0
201706,광주광역시,2,여자,347,35.0
201706,광주광역시,3,남자,247,35.0
201706,광주광역시,3,여자,248,35.0
201706,대구광역시,1,남자,832,38.0
201706,대구광역시,1,여자,724,38.0
201706,대구광역시,2,남자,449,38.0
201706,대구광역시,2,여자,466,38.0
201706,대구광역시,3,남자,293,38.0
201706,대구광역시,3,여자,294,38.0
201706,대전광역시,1,남자,765,43.0
201706,대전광역시,1,여자,636,43.0
201706,대전광역시,2,남자,372,43.0
201706,대전광역시,2,여자,354,43.0
201706,대전광역시,3,남자,252,43.0
201706,대전광역시,3,여자,270,43.0
201706,부산광역시,1,남자,806,42.0
201706,부산광역시,1,여자,762,42.0
201706,부산광역시,2,남자,478,42.0
201706,부산광역시,2,여자,476,42.0
201706,부산광역시,3,남자,280,42.0
201706,부산광역시,3,여자,334,42.0
201706,서울특별시,1,남자,4019,41.0
201706,서울특별시,1,여자,3463,41.0
201706,서울특별시,2,남자,1874,41.0
201706,서울특별시,2,여자,1850,41.0
201706,서울특별시,3,남자,985,41.0
201706,서울특별시,3,여자,1064,41.0
201706,세종특별자치시,1,남자,160,44.0
201706,세종특별자치시,1,여자,129,44.0
201706,세종특별자치시,2,남자,77,44.0
201706,세종특별자치시,2,여자,58,44.0
201706,세종특별자치시,3,남자,21,44.0
201706,세종특별자치시,3,여자,34,44.0
201706,울산광역시,1,남자,461,44.0
201706,울산광역시,1,여자,397,44.0
201706,울산광역시,2,남자,238,44.0
201706,울산광역시,2,여자,233,44.0
201706,울산광역시,3,남자,137,44.0
201706,울산광역시,3,여자,146,44.0
201706,인천광역시,1,남자,1335,42.0
201706,인천광역시,1,여자,1150,42.0
201706,인천광역시,2,남자,761,42.0
201706,인천광역시,2,여자,725,42.0
201706,인천광역시,3,남자,422,42.0
201706,인천광역시,3,여자,421,42.0
201706,전라남도,1,남자,592,34.0
201706,전라남도,1,여자,516,34.0
201706,전라남도,2,남자,389,34.0
201706,전라남도,2,여자,397,34.0
201706,전라남도,3,남자,263,34.0
201706,전라남도,3,여자,282,34.0
201706,전라북도,1,남자,587,44.0
201706,전라북도,1,여자,559,44.0
201706,전라북도,2,남자,432,44.0
201706,전라북도,2,여자,457,44.0
201706,전라북도,3,남자,321,44.0
201706,전라북도,3,여자,339,44.0
201706,제주특별자치도,1,남자,962,37.0
201706,제주특별자치도,1,여자,909,37.0
201706,제주특별자치도,2,남자,591,37.0
201706,제주특별자치도,2,여자,518,37.0
201706,제주특별자치도,3,남자,289,37.0
201706,제주특별자치도,3,여자,316,37.0
201706,충청남도,1,남자,869,43.0
201706,충청남도,1,여자,811,43.0
201706,충청남도,2,남자,443,43.0
201706,충청남도,2,여자,442,43.0
201706,충청남도,3,남자,242,43.0
201706,충청남도,3,여자,277,43.0
201706,충청북도,1,남자,696,40.0
201706,충청북도,1,여자,618,40.0
201706,충청북도,2,남자,333,40.0
201706,충청북도,2,여자,312,40.0
201706,충청북도,3,남자,164,40.0
201706,충청북도,3,여자,198,40.0
201707,경기도,1,남자,5473,37.0
201707,경기도,1,여자,4953,37.0
201707,경기도,2,남자,4618,37.0
201707,경기도,2,여자,4182,37.0
201707,경기도,3,남자,2294,37.0
201707,경기도,3,여자,2405,37.0
201707,경상남도,1,남자,1075,39.0
201707,경상남도,1,여자,1013,39.0
201707,경상남도,2,남자,1001,39.0
201707,경상남도,2,여자,856,39.0
201707,경상남도,3,남자,452,39.0
201707,경상남도,3,여자,418,39.0
201707,경상북도,1,남자,757,30.0
201707,경상북도,1,여자,727,30.0
201707,경상북도,2,남자,676,30.0
201707,경상북도,2,여자,575,30.0
201707,경상북도,3,남자,324,30.0
201707,경상북도,3,여자,316,30.0
201707,광주광역시,1,남자,571,24.0
201707,광주광역시,1,여자,508,24.0
201707,광주광역시,2,남자,513,24.0
201707,광주광역시,2,여자,468,24.0
201707,광주광역시,3,남자,312,24.0
201707,광주광역시,3,여자,334,24.0
201707,대구광역시,1,남자,723,34.0
201707,대구광역시,1,여자,670,34.0
201707,대구광역시,2,남자,582,34.0
201707,대구광역시,2,여자,607,34.0
201707,대구광역시,3,남자,341,34.0
201707,대구광역시,3,여자,391,34.0
201707,대전광역시,1,남자,702,32.0
201707,대전광역시,1,여자,595,32.0
201707,대전광역시,2,남자,545,32.0
201707,대전광역시,2,여자,509,32.0
201707,대전광역시,3,남자,310,32.0
201707,대전광역시,3,여자,328,32.0
201707,부산광역시,1,남자,787,37.0
201707,부산광역시,1,여자,708,37.0
201707,부산광역시,2,남자,795,37.0
201707,부산광역시,2,여자,713,37.0
201707,부산광역시,3,남자,414,37.0
201707,부산광역시,3,여자,447,37.0
201707,서울특별시,1,남자,3252,33.0
201707,서울특별시,1,여자,2844,33.0
201707,서울특별시,2,남자,2666,33.0
201707,서울특별시,2,여자,2473,33.0
201707,서울특별시,3,남자,1400,33.0
201707,서울특별시,3,여자,1428,33.0
201707,세종특별자치시,1,남자,160,36.0
201707,세종특별자치시,1,여자,121,36.0
201707,세종특별자치시,2,남자,117,36.0
201707,세종특별자치시,2,여자,130,36.0
201707,세종특별자치시,3,남자,48,36.0
201707,세종특별자치시,3,여자,78,36.0
201707,울산광역시,1,남자,436,41.0
201707,울산광역시,1,여자,435,41.0
201707,울산광역시,2,남자,358,41.0
201707,울산광역시,2,여자,414,41.0
201707,울산광역시,3,남자,163,41.0
201707,울산광역시,3,여자,186,41.0
201707,인천광역시,1,남자,1068,37.0
201707,인천광역시,1,여자,985,37.0
201707,인천광역시,2,남자,1044,37.0
201707,인천광역시,2,여자,962,37.0
201707,인천광역시,3,남자,501,37.0
201707,인천광역시,3,여자,518,37.0
201707,전라남도,1,남자,505,30.0
201707,전라남도,1,여자,513,30.0
